Mobile_Model_Name,Registered_Users,Share_Percentage_of_Mobile_Brand,Quarter,Year,State
Realme,492198,0.036781695,4,2018,maharashtra
Apple,470804,0.035182933,4,2018,maharashtra
Motorola,466650,0.034872506,4,2018,maharashtra
OnePlus,454556,0.033968728,4,2018,maharashtra
Lenovo,269382,0.020130774,4,2018,maharashtra
Huawei,175714,0.013131014,4,2018,maharashtra
Others,1138388,0.08507113,4,2018,maharashtra
Xiaomi,4274491,0.262489107,1,2019,maharashtra
Samsung,3611915,0.22180146,1,2019,maharashtra
Vivo,2418126,0.14849294,1,2019,maharashtra
Oppo,1907902,0.117160965,1,2019,maharashtra
Realme,585138,0.035932314,1,2019,maharashtra
Apple,558788,0.034314206,1,2019,maharashtra
Motorola,534307,0.03281087,1,2019,maharashtra
OnePlus,525104,0.032245729,1,2019,maharashtra
Lenovo,306357,0.018812854,1,2019,maharashtra
Huawei,217773,0.013373064,1,2019,maharashtra
Others,1344550,0.082566492,1,2019,maharashtra
Xiaomi,4892831,0.260576105,2,2019,maharashtra
Samsung,4177428,0.222476091,2,2019,maharashtra
Vivo,2871247,0.152913182,2,2019,maharashtra
Oppo,2256129,0.120154018,2,2019,maharashtra
Realme,671555,0.035764813,2,2019,maharashtra
Apple,637834,0.033968943,2,2019,maharashtra
Motorola,590477,0.031446865,2,2019,maharashtra
OnePlus,584246,0.031115023,2,2019,maharashtra
Lenovo,336952,0.017944957,2,2019,maharashtra
Huawei,250636,0.01334805,2,2019,maharashtra
Others,1507640,0.080291953,2,2019,maharashtra
Xiaomi,5512362,0.258637501,3,2019,maharashtra
Samsung,4737873,0.222298831,3,2019,maharashtra
Vivo,3365190,0.157893174,3,2019,maharashtra
Oppo,2622932,0.123066768,3,2019,maharashtra
Realme,776018,0.036410409,3,2019,maharashtra
Apple,710463,0.033334599,3,2019,maharashtra
OnePlus,640069,0.030031744,3,2019,maharashtra
Motorola,634763,0.029782789,3,2019,maharashtra
Lenovo,350502,0.016445393,3,2019,maharashtra
Huawei,283713,0.013311684,3,2019,maharashtra
Others,1679196,0.078787107,3,2019,maharashtra
Xiaomi,6103857,0.257055408,4,2019,maharashtra
Samsung,5262077,0.221605019,4,2019,maharashtra
Vivo,3869506,0.162958838,4,2019,maharashtra
Oppo,2994940,0.126127713,4,2019,maharashtra
Realme,901700,0.037973835,4,2019,maharashtra
Apple,765131,0.032222423,4,2019,maharashtra
OnePlus,681386,0.028695619,4,2019,maharashtra
Motorola,672128,0.028305731,4,2019,maharashtra
Lenovo,367641,0.015482687,4,2019,maharashtra
Huawei,311865,0.013133759,4,2019,maharashtra
Others,1815066,0.076438968,4,2019,maharashtra
Xiaomi,6677147,0.255160787,1,2020,maharashtra
Samsung,5772343,0.220584568,1,2020,maharashtra
Vivo,4396537,0.168009457,1,2020,maharashtra
Oppo,3377366,0.129062812,1,2020,maharashtra
Realme,1031169,0.039405137,1,2020,maharashtra
Apple,815679,0.031170393,1,2020,maharashtra
OnePlus,715746,0.027351549,1,2020,maharashtra
Motorola,704678,0.026928596,1,2020,maharashtra
Lenovo,387278,0.014799458,1,2020,maharashtra
Huawei,338054,0.01291841,1,2020,maharashtra
Others,1952393,0.074608831,1,2020,maharashtra
Xiaomi,7291300,0.253477427,2,2020,maharashtra
Samsung,6335245,0.220240781,2,2020,maharashtra
Vivo,4942835,0.171834529,2,2020,maharashtra
Oppo,3797269,0.132009652,2,2020,maharashtra
Realme,1160245,0.040335183,2,2020,maharashtra
Apple,858658,0.029850702,2,2020,maharashtra
OnePlus,742365,0.025807849,2,2020,maharashtra
Motorola,742088,0.025798219,2,2020,maharashtra
Lenovo,406197,0.014121181,2,2020,maharashtra
Huawei,362725,0.012609905,2,2020,maharashtra
Others,2126159,0.073914571,2,2020,maharashtra
Xiaomi,7895486,0.251372442,3,2020,maharashtra
Samsung,6914730,0.220147635,3,2020,maharashtra
Vivo,5536849,0.176279365,3,2020,maharashtra
Oppo,4210793,0.134061073,3,2020,maharashtra
Realme,1316605,0.041917396,3,2020,maharashtra
Apple,911356,0.029015286,3,2020,maharashtra
OnePlus,778193,0.02477571,3,2020,maharashtra
Motorola,776080,0.024708438,3,2020,maharashtra
Lenovo,423666,0.013488461,3,2020,maharashtra
Huawei,386542,0.012306526,3,2020,maharashtra
Others,2259213,0.071927667,3,2020,maharashtra
Xiaomi,8584570,0.249314959,4,2020,maharashtra
Samsung,7578573,0.220098575,4,2020,maharashtra
Vivo,6188503,0.179727858,4,2020,maharashtra
Oppo,4665421,0.135494177,4,2020,maharashtra
Realme,1504255,0.043686903,4,2020,maharashtra
Apple,983306,0.028557388,4,2020,maharashtra
OnePlus,822805,0.023896083,4,2020,maharashtra
Motorola,813317,0.02362053,4,2020,maharashtra
Lenovo,444638,0.012913274,4,2020,maharashtra
Huawei,413761,0.012016537,4,2020,maharashtra
Others,2433482,0.070673716,4,2020,maharashtra
Xiaomi,9195320,0.24800245,1,2021,maharashtra
Samsung,8088910,0.21816201,1,2021,maharashtra
Vivo,6831786,0.184256737,1,2021,maharashtra
Oppo,5069410,0.136724562,1,2021,maharashtra
Realme,1696339,0.045751124,1,2021,maharashtra
Apple,1054581,0.028442585,1,2021,maharashtra
OnePlus,870022,0.023464935,1,2021,maharashtra
Motorola,832101,0.022442186,1,2021,maharashtra
Lenovo,447713,0.012075047,1,2021,maharashtra
Huawei,431846,0.011647106,1,2021,maharashtra
Others,2559509,0.069031257,1,2021,maharashtra
Xiaomi,9764252,0.246169837,2,2021,maharashtra
Samsung,8511194,0.214578571,2,2021,maharashtra
Vivo,7509629,0.189327779,2,2021,maharashtra
Oppo,5487836,0.138355677,2,2021,maharashtra
Realme,2003392,0.050508189,2,2021,maharashtra
Apple,1131848,0.0285354,2,2021,maharashtra
OnePlus,949407,0.023935819,2,2021,maharashtra
Motorola,820661,0.02068996,2,2021,maharashtra
Lenovo,430496,0.010853379,2,2021,maharashtra
Huawei,429331,0.010824008,2,2021,maharashtra
Others,2626651,0.066221381,2,2021,maharashtra
Xiaomi,10369008,0.243511312,3,2021,maharashtra
Samsung,8810154,0.206902353,3,2021,maharashtra
Vivo,8354641,0.196204843,3,2021,maharashtra
Oppo,6005730,0.141041765,3,2021,maharashtra
Realme,2373088,0.055730864,3,2021,maharashtra
Apple,1219480,0.028638918,3,2021,maharashtra
OnePlus,1108387,0.026029951,3,2021,maharashtra
Motorola,801994,0.018834455,3,2021,maharashtra
Huawei,436025,0.010239844,3,2021,maharashtra
Tecno,422485,0.009921863,3,2021,maharashtra
Others,2680225,0.062943833,3,2021,maharashtra
Xiaomi,10876133,0.239127831,4,2021,maharashtra
Vivo,9147706,0.201125813,4,2021,maharashtra
Samsung,9133368,0.200810571,4,2021,maharashtra
Oppo,6511923,0.143174235,4,2021,maharashtra
Realme,2837580,0.062388383,4,2021,maharashtra
Apple,1382079,0.030387046,4,2021,maharashtra
OnePlus,1264294,0.027797369,4,2021,maharashtra
Motorola,794353,0.017465023,4,2021,maharashtra
Tecno,485180,0.010667398,4,2021,maharashtra
Huawei,420624,0.009248039,4,2021,maharashtra
Others,2629266,0.057808292,4,2021,maharashtra
Xiaomi,11340940,0.235154413,1,2022,maharashtra
Vivo,9873983,0.204737056,1,2022,maharashtra
Samsung,9447206,0.195887834,1,2022,maharashtra
Oppo,7009300,0.145337849,1,2022,maharashtra
Realme,3235912,0.067096641,1,2022,maharashtra
Apple,1510802,0.031326482,1,2022,maharashtra
OnePlus,1396866,0.028964019,1,2022,maharashtra
Motorola,788109,0.016341442,1,2022,maharashtra
Tecno,572060,0.011861665,1,2022,maharashtra
Huawei,416025,0.008626279,1,2022,maharashtra
Others,2636427,0.054666319,1,2022,maharashtra
Xiaomi,12453,0.416140351,1,2018,manipur
Samsung,5612,0.187535505,1,2018,manipur
Vivo,2289,0.076491228,1,2018,manipur
Oppo,2039,0.068137009,1,2018,manipur
Realme,980,0.032748538,1,2018,manipur
Apple,918,0.030676692,1,2018,manipur
OnePlus,554,0.018512949,1,2018,manipur
Lyf,545,0.018212197,1,2018,manipur
Lenovo,478,0.015973266,1,2018,manipur
Motorola,430,0.014369256,1,2018,manipur
Others,3627,0.121203008,1,2018,manipur
Xiaomi,19879,0.431636087,2,2018,manipur
Samsung,8477,0.184062534,2,2018,manipur
Vivo,3889,0.084442514,2,2018,manipur
Oppo,3211,0.069720986,2,2018,manipur
Realme,1474,0.032005211,2,2018,manipur
Apple,1280,0.027792856,2,2018,manipur
OnePlus,779,0.016914559,2,2018,manipur
Lyf,726,0.015763761,2,2018,manipur
Lenovo,671,0.014569536,2,2018,manipur
Motorola,611,0.013266746,2,2018,manipur
Others,5058,0.109825209,2,2018,manipur
Xiaomi,26950,0.435133608,3,2018,manipur
Samsung,11353,0.183305078,3,2018,manipur
Vivo,5709,0.092177283,3,2018,manipur
Oppo,4448,0.071817228,3,2018,manipur
Realme,1932,0.031193994,3,2018,manipur
Apple,1676,0.027060628,3,2018,manipur
OnePlus,1022,0.016501171,3,2018,manipur
Motorola,866,0.013982401,3,2018,manipur
Micromax,817,0.013191249,3,2018,manipur
Gionee,816,0.013175103,3,2018,manipur
Others,6346,0.102462259,3,2018,manipur
Xiaomi,36506,0.442020124,4,2018,manipur
Samsung,15215,0.184225502,4,2018,manipur
Vivo,7945,0.096199252,4,2018,manipur
Oppo,6107,0.073944472,4,2018,manipur
Realme,2561,0.031008972,4,2018,manipur
Apple,2195,0.026577389,4,2018,manipur
OnePlus,1217,0.014735619,4,2018,manipur
Motorola,1091,0.013209992,4,2018,manipur
Huawei,1063,0.012870963,4,2018,manipur
Lenovo,1045,0.012653017,4,2018,manipur
Others,7644,0.092554699,4,2018,manipur
Xiaomi,44328,0.445386679,1,2019,manipur
Samsung,18143,0.182292242,1,2019,manipur
Vivo,9987,0.10034463,1,2019,manipur
Oppo,7606,0.076421474,1,2019,manipur
Realme,3053,0.030675093,1,2019,manipur
Apple,2686,0.026987652,1,2019,manipur
OnePlus,1419,0.014257438,1,2019,manipur
Huawei,1320,0.013262733,1,2019,manipur
Motorola,1261,0.012669929,1,2019,manipur
Lenovo,1160,0.011655129,1,2019,manipur
Others,8564,0.086047002,1,2019,manipur
Xiaomi,52830,0.448673852,2,2019,manipur
Samsung,21344,0.181270011,2,2019,manipur
Vivo,12208,0.103679924,2,2019,manipur
Oppo,9283,0.078838527,2,2019,manipur
Realme,3549,0.030140895,2,2019,manipur
Apple,3146,0.026718303,2,2019,manipur
Huawei,1571,0.013342166,2,2019,manipur
OnePlus,1538,0.013061904,2,2019,manipur
Motorola,1419,0.012051262,2,2019,manipur
Lenovo,1409,0.011966335,2,2019,manipur
Others,9450,0.080256822,2,2019,manipur
Xiaomi,62189,0.456212037,3,2019,manipur
Samsung,24119,0.176934476,3,2019,manipur
Vivo,14457,0.106055049,3,2019,manipur
Oppo,10716,0.078611462,3,2019,manipur
Realme,4255,0.031214238,3,2019,manipur
Apple,3713,0.027238182,3,2019,manipur
Huawei,1849,0.013564072,3,2019,manipur
OnePlus,1718,0.012603069,3,2019,manipur
Motorola,1557,0.01142199,3,2019,manipur
Gionee,1435,0.010527011,3,2019,manipur
Others,10308,0.075618416,3,2019,manipur
Xiaomi,71382,0.45946781,4,2019,manipur
Samsung,27196,0.175053747,4,2019,manipur
Vivo,17057,0.109791578,4,2019,manipur
Oppo,12455,0.080169673,4,2019,manipur
Realme,5083,0.03271798,4,2019,manipur
Apple,4146,0.026686749,4,2019,manipur
Huawei,2110,0.013581534,4,2019,manipur
OnePlus,1880,0.012101083,4,2019,manipur
Motorola,1694,0.010903848,4,2019,manipur
Gionee,1532,0.009861095,4,2019,manipur
Others,10823,0.069664903,4,2019,manipur
Xiaomi,82065,0.462666456,1,2020,manipur
Samsung,30698,0.173069334,1,2020,manipur
Vivo,20017,0.11285194,1,2020,manipur
Oppo,14505,0.08177636,1,2020,manipur
Realme,6022,0.033950861,1,2020,manipur
Apple,4598,0.025922627,1,2020,manipur
Huawei,2413,0.013604023,1,2020,manipur
OnePlus,2036,0.011478571,1,2020,manipur
Motorola,1833,0.010334096,1,2020,manipur
Lenovo,1609,0.009071228,1,2020,manipur
Others,11578,0.065274505,1,2020,manipur
Xiaomi,101637,0.471642165,2,2020,manipur
Samsung,36569,0.169696885,2,2020,manipur
Vivo,24681,0.114531128,2,2020,manipur
Oppo,17877,0.082957456,2,2020,manipur
Realme,7575,0.035151465,2,2020,manipur
Apple,5110,0.023712737,2,2020,manipur
Huawei,2813,0.013053607,2,2020,manipur
OnePlus,2198,0.010199725,2,2020,manipur
Motorola,2017,0.009359803,2,2020,manipur
Lenovo,1798,0.008343542,2,2020,manipur
Others,13221,0.061351487,2,2020,manipur
Xiaomi,123688,0.478366974,3,2020,manipur
Samsung,43350,0.167657399,3,2020,manipur
Vivo,30086,0.116358489,3,2020,manipur
Oppo,21723,0.084014341,3,2020,manipur
Realme,9422,0.036439862,3,2020,manipur
Apple,5797,0.022420068,3,2020,manipur
Huawei,3222,0.01246118,3,2020,manipur
OnePlus,2459,0.009510255,3,2020,manipur
Motorola,2176,0.008415744,3,2020,manipur
Lenovo,1996,0.007719589,3,2020,manipur
Others,14644,0.0566361,3,2020,manipur
Xiaomi,137767,0.477078803,4,2020,manipur
Samsung,48641,0.168440846,4,2020,manipur
Vivo,34019,0.117805743,4,2020,manipur
Oppo,24639,0.085323369,4,2020,manipur
Realme,11096,0.038424778,4,2020,manipur
Apple,6525,0.022595681,4,2020,manipur
Huawei,3448,0.011940216,4,2020,manipur
OnePlus,2688,0.009308382,4,2020,manipur
Motorola,2319,0.008030557,4,2020,manipur
Lenovo,2118,0.007334506,4,2020,manipur
Others,15512,0.053717119,4,2020,manipur
Xiaomi,149035,0.47665575,1,2021,manipur
Samsung,52212,0.166988627,1,2021,manipur
Vivo,37725,0.120655136,1,2021,manipur
Oppo,26807,0.085736308,1,2021,manipur
Realme,12487,0.03993693,1,2021,manipur
Apple,7077,0.022634232,1,2021,manipur
Huawei,3626,0.011596965,1,2021,manipur
OnePlus,2920,0.009338979,1,2021,manipur
Motorola,2347,0.007506365,1,2021,manipur
Lenovo,2098,0.006709993,1,2021,manipur
Others,16334,0.052240715,1,2021,manipur
Xiaomi,159031,0.474140527,2,2021,manipur
Samsung,55541,0.165591859,2,2021,manipur
Vivo,41068,0.122441556,2,2021,manipur
Oppo,29009,0.086488437,2,2021,manipur
Realme,14786,0.044083492,2,2021,manipur
Apple,7675,0.022882511,2,2021,manipur
Huawei,3685,0.010986587,2,2021,manipur
OnePlus,3183,0.009489906,2,2021,manipur
Motorola,2290,0.006827485,2,2021,manipur
HMD Global,2192,0.006535305,2,2021,manipur
Others,16949,0.050532335,2,2021,manipur
Xiaomi,171051,0.472844431,3,2021,manipur
Samsung,57831,0.159864989,3,2021,manipur
Vivo,45197,0.124940221,3,2021,manipur
Oppo,32022,0.088519941,3,2021,manipur
Realme,17435,0.048196401,3,2021,manipur
Apple,8421,0.023278572,3,2021,manipur
Huawei,4030,0.011140321,3,2021,manipur
OnePlus,3903,0.010789249,3,2021,manipur
Motorola,2266,0.006264012,3,2021,manipur
HMD Global,2169,0.00599587,3,2021,manipur
Others,17424,0.048165994,3,2021,manipur
Xiaomi,183086,0.472180242,4,2021,manipur
Samsung,60028,0.154812687,4,2021,manipur
Vivo,48425,0.124888458,4,2021,manipur
Oppo,34483,0.08893193,4,2021,manipur
Realme,21355,0.055074714,4,2021,manipur
Apple,9391,0.024219463,4,2021,manipur
OnePlus,4695,0.012108442,4,2021,manipur
Huawei,4031,0.010395981,4,2021,manipur
HMD Global,2508,0.006468152,4,2021,manipur
Motorola,2358,0.006081301,4,2021,manipur
Others,17386,0.044838631,4,2021,manipur
Xiaomi,193373,0.46946589,1,2022,manipur
Samsung,62042,0.150623938,1,2022,manipur
Vivo,51648,0.125389658,1,2022,manipur
Oppo,37434,0.090881282,1,2022,manipur
Realme,24745,0.060075261,1,2022,manipur
Apple,10256,0.024899247,1,2022,manipur
OnePlus,5335,0.012952173,1,2022,manipur
Huawei,4094,0.009939306,1,2022,manipur
HMD Global,2518,0.006113134,1,2022,manipur
Motorola,2359,0.005727118,1,2022,manipur
Others,18096,0.043932993,1,2022,manipur
Xiaomi,4528,0.244584886,1,2018,meghalaya
Samsung,3411,0.184248906,1,2018,meghalaya
Vivo,1869,0.100956085,1,2018,meghalaya
Oppo,1779,0.096094636,1,2018,meghalaya
Realme,1065,0.057527143,1,2018,meghalaya
Motorola,662,0.035758656,1,2018,meghalaya
Lenovo,577,0.031167288,1,2018,meghalaya
Apple,548,0.029600821,1,2018,meghalaya
Micromax,498,0.026900016,1,2018,meghalaya
OnePlus,435,0.023497002,1,2018,meghalaya
Others,3141,0.16966456,1,2018,meghalaya
Xiaomi,6618,0.248628747,2,2018,meghalaya
Samsung,4962,0.186415208,2,2018,meghalaya
Vivo,2798,0.105116838,2,2018,meghalaya
Oppo,2671,0.100345631,2,2018,meghalaya
Realme,1478,0.055526336,2,2018,meghalaya
Motorola,917,0.034450372,2,2018,meghalaya
Lenovo,808,0.030355399,2,2018,meghalaya
Apple,711,0.026711248,2,2018,meghalaya
Micromax,667,0.025058231,2,2018,meghalaya
Asus,556,0.020888121,2,2018,meghalaya
Others,4432,0.16650387,2,2018,meghalaya
Xiaomi,9247,0.248035192,3,2018,meghalaya
Samsung,7096,0.190338242,3,2018,meghalaya
Vivo,4323,0.11595719,3,2018,meghalaya
Oppo,3817,0.102384593,3,2018,meghalaya
Realme,1993,0.053458866,3,2018,meghalaya
Motorola,1170,0.031383278,3,2018,meghalaya
Lenovo,958,0.025696736,3,2018,meghalaya
Apple,908,0.02435557,3,2018,meghalaya
Micromax,900,0.024140983,3,2018,meghalaya
Asus,784,0.021029479,3,2018,meghalaya
Others,6085,0.163219871,3,2018,meghalaya
Xiaomi,12391,0.249647419,4,2018,meghalaya
Samsung,9662,0.194664947,4,2018,meghalaya
Vivo,6164,0.124189064,4,2018,meghalaya
Oppo,5306,0.106902526,4,2018,meghalaya
Realme,2710,0.05459967,4,2018,meghalaya
Motorola,1447,0.029153403,4,2018,meghalaya
Lenovo,1261,0.025405972,4,2018,meghalaya
Apple,1138,0.022927832,4,2018,meghalaya
Asus,1055,0.021255591,4,2018,meghalaya
Micromax,1051,0.021175001,4,2018,meghalaya
Others,7449,0.150078575,4,2018,meghalaya
Xiaomi,15243,0.247906061,1,2019,meghalaya
Samsung,11907,0.19365069,1,2019,meghalaya
Vivo,7947,0.129246833,1,2019,meghalaya
Oppo,6915,0.112462797,1,2019,meghalaya
Realme,3316,0.053930099,1,2019,meghalaya
Motorola,1658,0.02696505,1,2019,meghalaya
Lenovo,1461,0.02376112,1,2019,meghalaya
Apple,1365,0.022199815,1,2019,meghalaya
Huawei,1316,0.021402898,1,2019,meghalaya
Micromax,1298,0.021110153,1,2019,meghalaya
Others,9061,0.147364484,1,2019,meghalaya
Xiaomi,18498,0.247478126,2,2019,meghalaya
Samsung,14431,0.193067188,2,2019,meghalaya
Vivo,9893,0.132354909,2,2019,meghalaya
Oppo,8757,0.117156771,2,2019,meghalaya
Realme,4015,0.053715249,2,2019,meghalaya
Motorola,1926,0.025767265,2,2019,meghalaya
Lenovo,1740,0.023278838,2,2019,meghalaya
Huawei,1622,0.021700158,2,2019,meghalaya
Apple,1607,0.021499478,2,2019,meghalaya
Micromax,1521,0.020348915,2,2019,meghalaya
Others,10736,0.143633104,2,2019,meghalaya
Xiaomi,21608,0.247245266,3,2019,meghalaya
Samsung,16550,0.189370101,3,2019,meghalaya
Vivo,11978,0.137055896,3,2019,meghalaya
Oppo,10379,0.118759654,3,2019,meghalaya
Realme,4869,0.055712569,3,2019,meghalaya
Motorola,2101,0.024040277,3,2019,meghalaya
Huawei,1917,0.021934893,3,2019,meghalaya
Apple,1850,0.021168259,3,2019,meghalaya
Asus,1800,0.020596144,3,2019,meghalaya
Micromax,1791,0.020493163,3,2019,meghalaya
Others,12552,0.143623777,3,2019,meghalaya
Xiaomi,24747,0.247395781,4,2019,meghalaya
Samsung,19042,0.190362891,4,2019,meghalaya
Vivo,14054,0.140497851,4,2019,meghalaya
Oppo,12145,0.121413576,4,2019,meghalaya
Realme,5932,0.059302209,4,2019,meghalaya
Motorola,2238,0.022373288,4,2019,meghalaya
Huawei,2178,0.021773468,4,2019,meghalaya
Apple,2052,0.020513846,4,2019,meghalaya
Micromax,1999,0.019984005,4,2019,meghalaya
Asus,1825,0.018244527,4,2019,meghalaya
Others,13818,0.138138558,4,2019,meghalaya
Xiaomi,27877,0.244934718,1,2020,meghalaya
Samsung,21610,0.189871193,1,2020,meghalaya
Vivo,16379,0.14391024,1,2020,meghalaya
Oppo,14191,0.124685891,1,2020,meghalaya
Realme,7242,0.063630133,1,2020,meghalaya
Huawei,2446,0.021491205,1,2020,meghalaya
Motorola,2386,0.020964029,1,2020,meghalaya
Apple,2309,0.020287487,1,2020,meghalaya
Micromax,2089,0.018354508,1,2020,meghalaya
Asus,2050,0.018011844,1,2020,meghalaya
Others,15235,0.133858752,1,2020,meghalaya
Xiaomi,32935,0.241793981,2,2020,meghalaya
Samsung,25696,0.188648494,2,2020,meghalaya
Vivo,20152,0.147946935,2,2020,meghalaya
Oppo,17459,0.128176138,2,2020,meghalaya
Realme,9186,0.067439487,2,2020,meghalaya
Huawei,2792,0.02049761,2,2020,meghalaya
Motorola,2600,0.019088033,2,2020,meghalaya
Micromax,2562,0.018809054,2,2020,meghalaya
Apple,2489,0.01827312,2,2020,meghalaya
Asus,2372,0.017414159,2,2020,meghalaya
Others,17968,0.131912988,2,2020,meghalaya
Xiaomi,37816,0.239734755,3,2020,meghalaya
Samsung,29736,0.188511547,3,2020,meghalaya
Vivo,23981,0.152027691,3,2020,meghalaya
Oppo,20562,0.13035292,3,2020,meghalaya
Realme,11286,0.071547664,3,2020,meghalaya
Huawei,3110,0.019715863,3,2020,meghalaya
Micromax,2892,0.018333851,3,2020,meghalaya
Motorola,2853,0.01808661,3,2020,meghalaya
Apple,2775,0.017592129,3,2020,meghalaya
Asus,2623,0.016628524,3,2020,meghalaya
Others,20107,0.127468445,3,2020,meghalaya
Xiaomi,41993,0.237992145,4,2020,meghalaya
Samsung,33436,0.189495996,4,2020,meghalaya
Vivo,27150,0.153870567,4,2020,meghalaya
Oppo,23405,0.132646064,4,2020,meghalaya
Realme,13219,0.074917681,4,2020,meghalaya
Huawei,3369,0.019093552,4,2020,meghalaya
Apple,3096,0.017546345,4,2020,meghalaya
Micromax,3067,0.01738199,4,2020,meghalaya
Motorola,3016,0.017092951,4,2020,meghalaya
Asus,2832,0.016050145,4,2020,meghalaya
Others,21864,0.123912563,4,2020,meghalaya
Xiaomi,45624,0.239033054,1,2021,meghalaya
Samsung,35701,0.187044517,1,2021,meghalaya
Vivo,30076,0.157574043,1,2021,meghalaya
Oppo,25290,0.132499253,1,2021,meghalaya
Realme,14857,0.077838727,1,2021,meghalaya
Huawei,3554,0.018620101,1,2021,meghalaya
Apple,3344,0.01751987,1,2021,meghalaya
Asus,3198,0.016754947,1,2021,meghalaya
Micromax,3117,0.016330572,1,2021,meghalaya
Motorola,3077,0.016121004,1,2021,meghalaya
Others,23031,0.120663911,1,2021,meghalaya
Xiaomi,48812,0.237313186,2,2021,meghalaya
Samsung,38364,0.186517313,2,2021,meghalaya
Vivo,32487,0.157944634,2,2021,meghalaya
Oppo,27101,0.131759089,2,2021,meghalaya
Realme,17555,0.085348541,2,2021,meghalaya
Apple,3658,0.01778439,2,2021,meghalaya
Huawei,3596,0.017482959,2,2021,meghalaya
Asus,3185,0.015484768,2,2021,meghalaya
Motorola,3069,0.014920802,2,2021,meghalaya
Micromax,3045,0.014804119,2,2021,meghalaya
Others,24814,0.120640199,2,2021,meghalaya
Xiaomi,52800,0.236702307,3,2021,meghalaya
Samsung,39809,0.178463677,3,2021,meghalaya
Vivo,36214,0.162347298,3,2021,meghalaya
Oppo,29861,0.13386681,3,2021,meghalaya
Realme,20601,0.092354247,3,2021,meghalaya
Apple,4026,0.018048551,3,2021,meghalaya
Huawei,3953,0.017721292,3,2021,meghalaya
